formula,pred_stability,pred_bandgap,non_metal_confidence,promise_score
Sn2As3Br,0.323890558453563,1.9442991406562278,0.5787165217851955,0.0
SnAs3Br,0.15620872831143898,0.0,0.3284770928769737,0.0
SnAs2Br,0.540484962712801,2.0524840255157626,0.7489371570127641,0.0
SnAsBr,0.3247877352689781,2.2149017460655234,0.5632416368869695,0.0
SnBr,0.2001378266027817,0.0,0.4120834962604977,0.0
Sn10MoAs16,0.11861519805062513,0.0,0.37345037199952136,0.0
Sn9MoAs16,0.13614475613407104,0.0,0.23744585438701493,0.0
Sn9MoAs15,0.13514623775803264,0.0,0.22883417290075314,0.0
Sn9MoAs14,0.11566679657042742,0.0,0.38420881504835314,0.0
NiSnAs3,0.1414856907123392,0.0,0.13306998294508277,0.0
Sn8MoAs13,0.11567849068959207,0.0,0.364287831456376,0.0
Sn7MoAs13,0.1337856915786854,0.0,0.22510849527540244,0.0
Sn7MoAs12,0.12151403694224745,0.0,0.27651110545750857,0.0
Sn7MoAs11,0.11274617839714007,0.0,0.39459174724576895,0.0
Sn6MoAs11,0.13417903561058678,0.0,0.23069408242255451,0.0
Sn6MoAs10,0.1144121958780583,0.0,0.3442088854523865,0.0
Sn5MoAs10,0.1344490620155604,0.0,0.24748807540809892,0.0
Sn5MoAs9,0.12223918913061958,0.0,0.3170389942421753,0.0
Sn5MoAs8,0.11394074746721883,0.0,0.4301347632361544,0.0
Sn4MoAs8,0.1378454712523865,0.0,0.2788704412850387,0.0
Sn8MoAs14,0.13441732807350543,0.0,0.20357886565635952,0.0
Sn10As16Br,0.13662277220196606,0.0,0.40844046000319756,0.0
Sn9As16Br,0.15409898118935839,0.0,0.2650844335871182,0.0
Sn9As15Br,0.15310046281331993,0.0,0.2558066205094951,0.0
Sn9As14Br,0.1330386446663306,0.0,0.4372042759161472,0.0
Sn8As14Br,0.15383665040595101,0.0,0.24142751079422475,0.0
Sn8As13Br,0.13218586912831085,0.0,0.41639354092182956,0.0
Sn7As13Br,0.15031033955715545,0.0,0.2650844335871182,0.0
Sn7As12Br,0.13765119324955108,0.0,0.3218242468998743,0.0
Sn7As11Br,0.1288833347044437,0.0,0.41752741582010766,0.0
Sn2As4Br,0.18250831233437187,0.0,0.39366373045753633,0.0
Sn6As10Br,0.12952432671576125,0.0,0.36598641241355545,0.0
Sn6As9Br,0.12347029295245712,2.3220746648671944,0.5342168286804228,0.0
Sn5As9Br,0.1373513199683225,0.0,0.29129207466579976,0.0
Sn5As8Br,0.12570629153433655,0.0,0.40125632071585826,0.0
Sn4As8Br,0.15062937401620186,0.0,0.24404979392328585,0.0
Sn4As7Br,0.1253455466646309,0.0,0.35771011518801676,0.0
Sn4As6Br,0.13103521901376652,2.396575057751414,0.5051871518921744,0.0
Sn3As6Br,0.1534443931672647,0.0,0.23429634875368677,0.0
Sn3As5Br,0.13306950850170954,2.401834159099875,0.5183671431518535,0.0
Sn2As5Br,0.16856726995504162,0.0,0.25107820018795324,0.0
Sn6As11Br,0.1500612363472145,0.0,0.24748909453852952,0.0
Be(SnAs2)5,0.15334373133540385,0.0,0.23799975701081555,0.0
BeSn5As9,0.14075666078106344,0.0,0.28556254823929683,0.0
BeSn5As8,0.1296420265562333,0.0,0.3945680620757127,0.0
Be(SnAs2)4,0.15362490000451348,0.0,0.23893621044732505,0.0
BeSn4As7,0.1288714668620983,0.0,0.35132179949269216,0.0
Be(Sn2As3)2,0.11799872627460653,2.36658221351936,0.5269189273038926,0.0
Be(SnAs2)3,0.1404079004281048,0.0,0.25039064706932956,0.0
BeSn3As5,0.12253943975773719,2.310219549054322,0.5251654944744991,0.0
BeSn2As5,0.1574990412622794,0.0,0.288784305620309,0.0
Sn4MoAs7,0.11416608814372918,0.0,0.41562219102164244,0.0
BeSn2As3,0.30964052207922055,1.7575345171945125,0.5675548823183806,0.0
BeSnAs3,0.13036004966168097,0.0,0.3569315934095765,0.0
BeSnAs,0.38490915436241796,1.997870992107247,0.5385275136897629,0.0
BeSn,0.1691424910451282,0.0,0.3114377264325121,0.0
Co(Sn5As8)2,0.136242798666635,0.0,0.4837729346268054,0.0
CoSn9As16,0.1536232116257911,0.0,0.32866658203524657,0.0
Co(Sn3As5)3,0.15262469324975264,0.0,0.31812672282429244,0.0
CoSn9As14,0.13510751847471608,2.2359290437717867,0.5132391374771476,0.0
Co(Sn4As7)2,0.15468478982668754,0.0,0.3016645417392909,0.0
CoSn8As13,0.13620090801345006,0.0,0.4919729554374823,0.0
Be(SnAs2)2,0.17407480629212946,0.0,0.42461965250077205,0.0
Sn4MoAs6,0.1035809396748111,2.399447018665061,0.5953965289324501,0.0
Sn3MoAs6,0.12599011382830938,0.0,0.2845211081980369,0.0
Sn3MoAs5,0.10596154832278866,2.5492740918160526,0.5673273921842394,0.0
Sn2MoAs5,0.1390582968215642,0.0,0.3439661068950164,0.0
Sn2MoAs4,0.1553669368666552,2.0596116161341183,0.5593016130174842,0.0
Sn2MoAs3,0.3318875634111919,1.6532237029470471,0.6088271185955374,0.0
SnMoAs3,0.13504975167266625,0.0,0.405099601962688,0.0
SnMoAs2,0.5234446967329457,1.8013519643019391,0.7778691643488977,0.0
SnMoAs,0.31080656101116955,1.8012169823402817,0.6829090454029432,0.0
Be(Sn3As5)2,0.13292966752850222,0.0,0.33326733783655194,0.0
Be(Sn5As8)2,0.13621519349309957,0.0,0.40844046000319756,0.0
BeSn9As16,0.15374475157654527,0.0,0.2650844335871182,0.0
Be(Sn3As5)3,0.15274623320050681,0.0,0.2558066205094951,0.0
BeSn8As15,0.15330339302136425,0.0,0.24496964483983907,0.0
Be(Sn4As7)2,0.15406479775252227,0.0,0.24142751079422475,0.0
BeSn8As13,0.1355809159392848,0.0,0.3818823919877987,0.0
BeSn7As13,0.1537053863681295,0.0,0.23799975701081555,0.0
BeSn7As12,0.14105653406229202,0.0,0.29123966964253856,0.0
BeSn7As11,0.13228867551718468,0.0,0.3829839611144623,0.0
BeSn6As11,0.15346657715995554,0.0,0.2216599659566446,0.0
SnMo,0.1444682090809972,0.0,0.2752992255097899,0.0
SrSn5As9,0.13739232485957284,0.0,0.22341622532198813,0.0
SrSn5As8,0.12671693778124063,0.0,0.319301398854414,0.0
Sr(SnAs2)4,0.15148597713652687,0.0,0.2007994134375507,0.0
SrSn4As7,0.12679108051349067,0.0,0.313596151862675,0.0
Sr(Sn2As3)2,0.11298606532463351,0.0,0.4844185294367448,0.0
Sr(SnAs2)3,0.1358682736002144,0.0,0.21983024174458887,0.0
SrSn3As5,0.11641449877103284,0.0,0.46734640810142225,0.0
SrSn3As4,0.22197690450029578,0.0,0.4342808539488201,0.0
Sr(SnAs2)2,0.1652490814291475,0.0,0.34370888196776717,0.0
AgSn,0.15450297271002308,0.0,0.3824287202928084,0.0
SrSnAs3,0.12143014012149492,0.0,0.3067386003575593,0.0
SrSnAs2,0.5055424398271149,2.1420687578065114,0.743724064715972,0.0
SrSnAs,0.2911173911427677,2.202015387279171,0.6145457997109209,0.0
Cd(Sn5As8)2,0.13524659638396652,0.0,0.47771679205460404,0.0
CdSn9As16,0.15629145467601377,0.0,0.32333596970218836,0.0
Cd(Sn3As5)3,0.15449076287891692,0.0,0.31288738339659794,0.0
CdSn9As14,0.1350113216913119,2.271253880886529,0.5071765277643245,0.0
Cd(Sn4As7)2,0.15580932743093237,0.0,0.2965784003912981,0.0
CdSn8As13,0.13688751244096825,0.0,0.48591078442961877,0.0
CdSn7As13,0.15581774678526356,0.0,0.32333596970218836,0.0
SrSn2As3,0.29935372153699824,1.986419016743948,0.5433481988795299,0.0
Sn4As6Au,0.11781488745786317,2.3304660200839047,0.5935585638960126,0.0
Sn3As6Au,0.14149808736396446,0.0,0.25055199186536725,0.0
Sn3As5Au,0.12145402397868084,2.3357251214323655,0.5253798021618092,0.0
Sn3As4Au,0.2280683778336893,2.0915963905543573,0.6444748922224584,0.0
Sn2As4Au,0.17222825057810312,0.0,0.4205000413312501,0.0
Sn2As3Au,0.33390342610654933,2.001785514527435,0.6847667412214313,0.0
SnAs3Au,0.1555853361387058,0.0,0.43461821419904023,0.0
SnAs2Au,0.5353669218829227,2.0816063484957548,0.8430416246690507,0.0
SnAsAu,0.31595166859616886,2.258502283605626,0.7627400485896358,0.0
Sr(Sn2As3)3,0.12398207784930039,0.0,0.41684901017559783,0.0
SrSn9As16,0.1497888770601832,0.0,0.20939873919102514,0.0
Sr(Sn3As5)3,0.14879035868414478,0.0,0.20153543090661252,0.0
SrSn9As14,0.12924953934257186,0.0,0.36323227720107265,0.0
Sr(Sn4As7)2,0.14998527710906512,0.0,0.16733059645045167,0.0
SrSn8As13,0.13150139529582766,0.0,0.3219699833687788,0.0
SrSn7As13,0.14962586572467232,0.0,0.1855024484762614,0.0
SrSn7As12,0.13694867260003013,0.0,0.2586874932853864,0.0
SrSn7As11,0.12864079826375824,0.0,0.345171371844476,0.0
SrSn6As11,0.14973678060617968,0.0,0.15786499272675436,0.0
Sr(Sn3As5)2,0.12926213894785352,0.0,0.287010804591437,0.0
Sr(Sn5As8)2,0.1322593189767375,0.0,0.33642594032656536,0.0
AgSn8As13,0.13759367178129522,0.0,0.3510146254511375,0.0
AgSn7As13,0.15571814221013994,0.0,0.21472202889670644,0.0
AgSn7As12,0.14306928990430234,0.0,0.2645626776369864,0.0
AgSn7As11,0.13062351085646526,0.0,0.3520778712933802,0.0
AgSn6As11,0.15547933300196598,0.0,0.22555811058494168,0.0
Ag(Sn3As5)2,0.1312645028677828,0.0,0.33827519596026,0.0
Ag(Sn2As3)3,0.12805729103301053,2.2802543933605315,0.5038913564034806,0.0
AgSn5As9,0.14916653531475133,0.0,0.2901655397938604,0.0
AgSn5As8,0.13492444595940176,0.0,0.42311768854464127,0.0
CdSn7As12,0.1423631305639754,0.0,0.3859954814400134,0.0
AgSn4As7,0.13927032663648817,0.0,0.37869956716479813,0.0
Ag(Sn2As3)2,0.12522983153206008,2.4314451198355074,0.5562465474769984,0.0
Ag(SnAs2)3,0.14509842289804506,0.0,0.27321585925295777,0.0
AgSn3As5,0.12802374036588926,2.423991867080521,0.554509912928302,0.0
AgSn3As4,0.23590181415985026,2.155820215941337,0.587843558664917,0.0
Ag(SnAs2)2,0.17119808207825457,0.0,0.44587576726100886,0.0
AgSn2As3,0.25190088683034956,2.0104541103342966,0.6550161278610946,0.0
AgSnAs3,0.1248299526844909,0.0,0.44953818962200176,0.0
AgSnAs2,0.455298527396844,2.0857029074342814,0.8309743315324397,0.0
AgSnAs,0.32649555732417923,2.2497462664314467,0.6692489790268875,0.0
Ag(SnAs2)4,0.16715121490942308,0.0,0.26108092706947994,0.0
CdSn7As11,0.13359527201886814,0.0,0.4870759704127362,0.0
CdSn6As11,0.15557893757708963,0.0,0.30347072066899017,0.0
Cd(Sn3As5)2,0.13423626403018568,0.0,0.43333679142782244,0.0
Cd(Sn2As3)3,0.13141765008670472,2.3060963970068356,0.6030777832362322,0.0
CdSn5As9,0.1420615974753393,0.0,0.3794601846994521,0.0
CdSn5As8,0.1335358883396211,0.0,0.49926094396319975,0.0
Cd(SnAs2)4,0.1560306660165174,0.0,0.3084171315368369,0.0
CdSn4As7,0.13384152762244067,0.0,0.4348123175774036,0.0
Cd(Sn2As3)2,0.12364235784922792,2.341327395629049,0.6127225101576457,0.0
Ag(Sn4As7)2,0.14980052914385208,0.0,0.19437089131509455,0.0
CdSn3As5,0.12587462378744843,2.41221290300851,0.5920956169935385,0.0
CdSn3As4,0.23358536821447645,2.0844272523618037,0.6037503385309821,0.0
Cd(SnAs2)2,0.18725484939138307,0.0,0.47088913799740617,0.0
CdSn2As3,0.31841730777037824,1.9599011740710364,0.6531397553358966,0.0
CdSnAs3,0.15510517329483914,0.0,0.41794453097690676,0.0
CdSnAs,0.2990388859351248,2.0748402873238385,0.6180078462706962,0.0
Ag(Sn5As8)2,0.13609245102484366,0.0,0.3532479842331391,0.0
AgSn9As16,0.15362200910828935,0.0,0.2219940382468617,0.0
Ag(Sn3As5)3,0.15262349073225087,0.0,0.21378565040968955,0.0
AgSn9As14,0.12900252340423168,0.0,0.3806258580353654,0.0
Cd(SnAs2)3,0.1434125963252171,0.0,0.3047792488021851,0.0
BaSn5As8,0.1113421923898793,0.0,0.45460736261966805,0.0
Ba(SnAs2)4,0.13576357022509103,0.0,0.31111731361236317,0.0
BaSn4As7,0.11035896128642546,0.0,0.43791838234477154,0.0
Ba(Sn2As3)2,0.09845277160111829,2.1174111387387926,0.6094643930119534,0.0
Ba(SnAs2)3,0.12142190014566463,0.0,0.3188094545668464,0.0
BaSn3As5,0.10515631408883766,2.0367650757514233,0.6077891763814051,0.0
BaSn2As5,0.13741983041698175,0.0,0.36261915315937465,0.0
Ba(SnAs2)2,0.15330066385421232,1.9633526676894033,0.509120277497935,0.0
BaSn2As3,0.2867882516255135,1.3309377755744691,0.661352595547851,0.0
Co(Sn2As3)4,0.1365703543038881,0.0,0.4931387338306489,0.0
BaSnAs2,0.5196666212201625,1.5437298642494182,0.7825916437786016,0.0
BaSnAs,0.30189333613327035,1.8532467505919932,0.702847470837717,0.0
Li(Sn5As8)2,0.13602838607862716,0.0,0.40844046000319756,0.0
LiSn9As16,0.15355794416207286,0.0,0.2650844335871182,0.0
Li(Sn3As5)3,0.1525594257860344,0.0,0.2558066205094951,0.0
LiSn9As14,0.13307998459842946,0.0,0.4372042759161472,0.0
Li(Sn4As7)2,0.15391848068706962,0.0,0.24142751079422475,0.0
LiSn8As13,0.13665892003395325,0.0,0.41639354092182956,0.0
LiSn7As13,0.15478339046279793,0.0,0.2650844335871182,0.0
LiSn7As12,0.14213453815696045,0.0,0.3218242468998743,0.0
BaSnAs3,0.10930571603637636,0.0,0.4626107656823031,0.0
Sn3As6Cl,0.15185277635269767,0.0,0.24225618962666484,0.0
Sn3As5Cl,0.13180063883813722,2.2117518294511527,0.5142280281725762,0.0
Sn3As4Cl,0.24094120890228432,1.885981570516706,0.5481195235830123,0.0
Sn2As4Cl,0.18226798058990634,0.0,0.41468865162459667,0.0
Sn2As3Cl,0.31449941636916645,1.822885591071504,0.638044481061643,0.0
Sn2As2Cl,0.31801574799090543,2.109757709555186,0.7815361562977239,0.0
Sn2AsCl,0.5029559960238891,2.092948825602158,0.8121879038940063,0.0
Sn2Cl,0.18216708642588392,0.0,0.09395999313279169,0.0
Ba(Sn5As8)2,0.11804941057658251,0.0,0.4124841967748737,0.0
BaSn5As9,0.12258018508150759,0.0,0.33828286983422906,0.0
Ba(Sn3As5)3,0.13435253288392562,0.0,0.259000834934375,0.0
BaSn9As14,0.11487309169632064,0.0,0.44132033718604224,0.0
Ba(Sn4As7)2,0.1356710974359411,0.0,0.24450116582298764,0.0
BaSn8As13,0.1174450725164131,0.0,0.42046005171729517,0.0
BaSn7As13,0.1355695429452578,0.0,0.26835272335111804,0.0
BaSn7As12,0.12292069063942034,0.0,0.3254822721402201,0.0
BaSn7As11,0.11415283209431298,0.0,0.44254903473847795,0.0
BaSn6As11,0.13533073373708382,0.0,0.26699152765913126,0.0
Ba(Sn3As5)2,0.11475319182894632,0.0,0.38998731447236556,0.0
Ba(Sn2As3)3,0.10912020464181103,1.9956591617605373,0.5595140798082148,0.0
BaSn9As16,0.13535105125996408,0.0,0.26835272335111804,0.0
Sn8As13C,0.13563774656771324,0.0,0.41639354092182956,0.0
Sn9As16Se,0.15450973752875807,0.0,0.3277520457732287,0.0
Sn9As15Se,0.15351121915271962,0.0,0.3172276560139058,0.0
Sn9As14Se,0.13403177796511465,2.2489652370172197,0.512202862750866,0.0
Sn8As14Se,0.15457026846713642,0.0,0.30079147614897817,0.0
Sn8As13Se,0.13608638665389897,0.0,0.4909363123852758,0.0
Sn7As13Se,0.15421085708274365,0.0,0.3277520457732287,0.0
Sn7As12Se,0.14156200477690614,0.0,0.3879828782827819,0.0
Sn7As11Se,0.13279414623179883,0.0,0.4891691794416142,0.0
LiSn7As11,0.1333666796118531,0.0,0.41752741582010766,0.0
Sn6As10Se,0.13343513824311637,0.0,0.4353950930405587,0.0
Sn5As10Se,0.1539865349323229,0.0,0.3251716040363958,0.0
Sn5As9Se,0.14139946437798248,0.0,0.38143483626696906,0.0
Sn5As8Se,0.13028483015315237,2.246988165581473,0.519924738858563,0.0
Sn4As8Se,0.15456675160771952,0.0,0.3428478338962333,0.0
Sn2As4C,0.1681999185155802,0.0,0.4561392972972559,0.0
Sn2As3C,0.22035307435041881,1.8878914983877768,0.5657363996936727,0.0
Sn2As2C,0.3079616506078107,2.1644336939558837,0.7008082993122882,0.0
Sn2AsC,0.4246533772529691,2.1098433658229148,0.7733099336937376,0.0
Sn2C,0.17114915057747568,0.0,0.10498999378207563,0.0
Sn6As11Se,0.1539720478745697,0.0,0.3052444511235721,0.0
LiSn6As11,0.15454458125462397,0.0,0.24748909453852952,0.0
Li(Sn3As5)2,0.13400767162317065,0.0,0.36598641241355545,0.0
Li(Sn2As3)3,0.12527524979504107,2.2436209986510818,0.5342168286804228,0.0
LiSn5As9,0.1395309086236746,0.0,0.2900741899179231,0.0
LiSn5As8,0.12756574099367782,0.0,0.463350445508776,0.0
Li(SnAs2)4,0.15439336431267875,0.0,0.22034449968507808,0.0
LiSn4As7,0.1287893977650969,0.0,0.29726693371520563,0.0
Li(Sn2As3)2,0.11791665717760516,0.0,0.4652231077610509,0.0
Li(SnAs2)3,0.14117636473627007,0.0,0.20691170712129292,0.0
Sn8As14C,0.15412162838095073,0.0,0.24142751079422475,0.0
LiSn3As4,0.22637532410473518,2.118684245712874,0.5153179798791495,0.0
Li(SnAs2)2,0.1692313578928432,0.0,0.39039386413609134,0.0
LiSn2As3,0.2999841482508658,1.9798104244581707,0.6070889509218016,0.0
LiSnAs3,0.12424610009106776,0.0,0.28265289616989775,0.0
LiSnAs2,0.5012721002967202,1.799479220042174,0.7960286444850884,0.0
LiSnAs,0.29012708580903046,1.890865763445216,0.7271427190588841,0.0
Sn10As16C,0.136272024121528,0.0,0.40844046000319756,0.0
Sn9As16C,0.15380158220497372,0.0,0.2650844335871182,0.0
Sn9As15C,0.15280306382893527,0.0,0.2558066205094951,0.0
Sn9As14C,0.1333236226413303,0.0,0.4372042759161472,0.0
LiSn3As5,0.11859357628545604,0.0,0.4615404567639265,0.0
Sn8GeAs14,0.1539449225801727,0.0,0.318149475307135,0.0
Sn8GeAs13,0.13546104076693524,2.2221989309178762,0.5112440782384624,0.0
Sn7GeAs13,0.15261543294238886,0.0,0.3458962127428984,0.0
Sn7GeAs12,0.13907932559584962,0.0,0.4379445417547424,0.0
Sn7GeAs11,0.13031146705074226,2.2912999445058295,0.5605971857871371,0.0
Sn6GeAs11,0.15052241311411071,0.0,0.3506561421447715,0.0
Sn6GeAs10,0.12972229107468936,0.0,0.4866078239942613,0.0
Sn6GeAs9,0.1241986515205411,2.169066419664333,0.6400708632040231,0.0
Sn5GeAs9,0.1375493011552667,0.0,0.43114730531952916,0.0
Sn4As6Cl,0.12941494281495644,2.197606201500896,0.5159846257454619,0.0
Sn4GeAs8,0.15071658838500362,0.0,0.37316611322232485,0.0
Sn4GeAs7,0.12607060496538047,1.9707128991792262,0.5184473481204085,0.0
Sn4GeAs6,0.11044565454543852,1.9348176441990095,0.7279143123309646,0.0
Sn3GeAs6,0.1323459611765688,0.0,0.4294174639700732,0.0
Sn3GeAs5,0.11282626319341604,1.9719987620026125,0.6716575773864777,0.0
Sn3GeAs4,0.22125379372651957,1.6665606904082708,0.69743388868609,0.0
Sn2GeAs4,0.16390500754720708,1.9818563306473982,0.5823929560635187,0.0
Sn2GeAs3,0.29537034178037513,1.58272451006837,0.7468815355527222,0.0
SnGeAs3,0.11662237263209248,1.8424838458646466,0.5400541666669317,0.0
SnGeAs2,0.4951667383888381,1.6721729340237712,0.8138807074101765,0.0
Sn5GeAs8,0.1264346669304366,2.17622521393637,0.5385258971761445,0.0
CoSn7As12,0.1416765261364573,0.0,0.3917610384341993,0.0
CoSn7As11,0.13663470629380148,0.0,0.46046060553046486,0.0
CoSn6As11,0.15438823433394222,0.0,0.2813842623581716,0.0
Co(Sn3As5)2,0.13690476065537993,0.0,0.4073259729290988,0.0
Co(Sn2As3)3,0.1319482446936369,2.212083886068212,0.577257449401213,0.0
CoSn5As9,0.1415937770582119,0.0,0.35465926103255896,0.0
CoSn5As8,0.13182529466327828,0.0,0.4725932257711244,0.0
Co(SnAs2)4,0.15505126797966629,0.0,0.30151221669992656,0.0
CoSn4As7,0.13390173616235237,0.0,0.4268240833435434,0.0
Sn9GeAs14,0.1331469168405523,2.1363367838442273,0.5524782858332075,0.0
Co(SnAs2)3,0.1378450790510631,0.0,0.3190048738855892,0.0
CoSn3As5,0.12394341672914966,2.346511609069643,0.6453619688356671,0.0
CoSn3As4,0.23178888766464373,2.0144514803852593,0.6962930808512016,0.0
Co(SnAs2)2,0.17590044460607854,0.0,0.48082148610015774,0.0
CoSn2As3,0.3076761976030829,1.9545683863805714,0.7365130368048733,0.0
Co(SnAs)2,0.24974244381170405,2.3181613025421703,0.8586739571813945,0.0
CoSn2As,0.4305363455571989,2.306559531567242,0.865365719189791,0.0
Sn10GeAs16,0.13609531832075,0.0,0.46972596882240836,0.0
Sn9GeAs16,0.1536248764041957,0.0,0.31636328452732143,0.0
Sn9GeAs15,0.15262635802815724,0.0,0.3350796057295309,0.0
Co(Sn2As3)2,0.11577668737254816,2.3381378041454264,0.6402044429511151,0.0
VSnAs3,0.11885773846764901,0.0,0.37866397277493236,0.0
VSnAs2,0.36603337643144124,0.0,0.45508076159992794,0.0
VSnAs,0.2228988306697111,0.0,0.22012205671022245,0.0
VSn,0.14490332708269327,0.0,0.10847463128302992,0.0
Sn10As16Cl,0.13635203916157432,0.0,0.3677300403263839,0.0
Sn10As15Cl,0.13331751622642554,0.0,0.369566051108317,0.0
Sn9As15Cl,0.15363057593486257,0.0,0.22453515990735085,0.0
Sn9As14Cl,0.13415113474725762,0.0,0.3955438736537822,0.0
Sn8As14Cl,0.15494914048687802,0.0,0.21141448173810684,0.0
SnGeAs,0.2816037412193001,1.7756647264018401,0.7349538173391261,0.0
Sn8As12Cl,0.13041413566326793,0.0,0.3764877047970586,0.0
Sn7As12Cl,0.13857374344872808,0.0,0.2855793353420406,0.0
Sn7As11Cl,0.14035056668712215,0.0,0.38672339352951945,0.0
Sn6As11Cl,0.16152846832989334,0.0,0.214192182806072,0.0
Sn6As10Cl,0.1409915586984396,0.0,0.3236027649129495,0.0
Sn6As9Cl,0.13548537234372268,0.0,0.48732570371097883,0.0
Sn5As9Cl,0.14746024092226678,0.0,0.27670724464106944,0.0
Sn5As8Cl,0.13634560669743678,0.0,0.38415004818995657,0.0
Sn5As7Cl,0.11366935043339982,0.0,0.4678909227700947,0.0
Sn4As7Cl,0.13591373201635207,0.0,0.341401751776196,0.0
Sn8As13Cl,0.1330981253257209,0.0,0.37539345270983904,0.0
V(Sn5As8)2,0.1289806862382298,0.0,0.42336563441686026,0.0
VSn9As16,0.14651024432167556,0.0,0.2791533216395107,0.0
V(Sn3As5)3,0.14551172594563705,0.0,0.26767807558739265,0.0
VSn9As14,0.12603228475803213,0.0,0.45237675039625724,0.0
V(Sn4As7)2,0.14891348392570739,0.0,0.2791533216395107,0.0
VSn8As13,0.13454997759476897,0.0,0.3679740734984941,0.0
VSn7As13,0.15267444802361366,0.0,0.21262348089109362,0.0
VSn7As12,0.13864751338327333,0.0,0.26028741221300933,0.0
VSn7As11,0.12679357930245966,0.0,0.34705576014060624,0.0
VSn6As11,0.1479714809452305,0.0,0.2181698680635299,0.0
VSn2As3,0.22589515390240344,2.245380811698102,0.5283698996404484,0.0
V(SnAs2)5,0.14895228467071944,0.0,0.25751832570909505,0.0
VSn5As9,0.13636521411637914,0.0,0.30536847023105684,0.0
VSn5As8,0.12877136020662006,0.0,0.4220126769427337,0.0
V(SnAs2)4,0.14963520883508044,0.0,0.26206006315068964,0.0
VSn4As7,0.11121130934280561,0.0,0.3143379774894556,0.0
V(Sn2As3)2,0.11271447490539636,0.0,0.48240431542877193,0.0
V(SnAs2)3,0.12307885953088461,0.0,0.18578096723941362,0.0
